,adani,asian,axis,bajajauto,bajajfs,bajajfin,airtel,bpcl,britannia,cipla,coalind,divislab,drreddy,eichermot,gail,grasim,hcl,hdfc,hdfcbk,hdfclife,hero,hindalco,hindu,icici,indus,infy,ioc,itc,jsw,kotak,lt,mm,maruti,nestle,ntpc,ongc,powergrid,rel,sbilife,sbibk,shreecem,sunpharma,tatam,tatas,tcs,techm,titan,ultracem,upl,wit
2020-06-16,340.8,1621.7,381.55,2718.45,5128.3,2365.0,544.9,359.75,3345.35,637.8,131.15,2320.350098,4005.45,16709.05,97.5,589.1,580.9,1821.9,990.4,505.700012,2395.95,150.1,2076.35,342.95,481.8,701.2,84.85,185.0,190.05,1276.8,895.05,5502.2,506.75,16342.1,92.8,83.9,162.7,1617.7,764.099976,172.9,22111.3,483.4,94.75,308.95,2045.8,533.3,958.05,3779.95,414.25,212.4
2020-06-17,341.3,1595.4,389.6,2689.45,5036.95,2396.0,563.45,364.6,3401.45,640.35,129.45,2300.100098,3985.2,16796.85,96.25,583.85,575.85,1794.65,979.25,500.39999400000005,2363.3,148.0,2078.25,341.95,491.15,703.65,84.35,181.2,191.85,1243.8,884.8,5726.2,497.6,16198.15,91.5,84.2,159.5,1615.35,772.049988,172.95,21635.4,485.65,95.4,308.2,2047.8,535.55,963.0,3809.2,420.8,217.8
2020-06-18,343.8,1597.8,405.4,2678.35,5427.55,2525.95,560.9,370.25,3404.25,642.05,137.6,2310.449951,4007.0,17116.05,97.05,598.1,578.95,1855.95,1019.95,515.950012,2364.95,150.8,2065.35,352.0,499.2,713.9,84.85,186.6,193.4,1303.35,896.65,5714.4,506.6,16178.95,92.7,83.6,165.45,1655.9,771.599976,179.65,21866.1,484.25,96.35,318.1,2038.1,535.9,976.0,3844.25,427.9,218.15
2020-06-19,348.9,1622.5,417.05,2674.35,5899.8,2698.6,572.5,380.55,3438.55,636.2,137.25,2304.75,4005.6,17349.35,99.5,601.25,569.6,1835.1,1033.35,521.099976,2355.85,151.05,2092.75,363.8,483.65,705.55,85.3,184.05,194.3,1302.5,898.2,5897.35,500.05,16094.85,93.0,85.75,171.4,1759.4,775.849976,184.5,21678.95,488.1,102.5,320.55,2044.6,538.85,975.85,3836.35,436.9,222.05
2020-06-22,349.6,1652.15,430.15,2855.75,6183.55,2840.3,581.05,385.15,3421.2,655.95,143.65,2349.25,4032.85,17588.95,98.3,617.6,569.6,1819.4,1028.75,520.400024,2412.6,150.1,2100.8,367.55,489.9,703.7,88.05,185.0,197.95,1355.35,907.45,5896.0,498.75,16140.8,95.3,84.85,178.6,1746.15,777.950012,187.7,22017.6,493.2,102.65,325.7,2027.95,548.5,979.5,3825.25,446.2,218.05
2020-06-23,355.65,1683.9,443.65,2862.15,6319.65,3025.5,578.8,392.0,3467.05,659.8,143.85,2380.050049,4108.85,17891.15,99.25,622.35,580.25,1838.1,1042.3,537.049988,2418.85,158.35,2155.95,376.15,520.4,720.65,89.35,185.85,201.65,1389.9,967.6,5886.5,516.4,16548.45,100.75,85.65,187.45,1720.9,796.650024,192.45,22756.25,500.45,104.4,332.0,2035.3,558.8,999.25,3942.8,463.1,220.6
2020-06-24,351.85,1747.25,424.65,2817.25,6046.05,2934.45,557.35,378.55,3446.4,631.2,141.55,2341.350098,4042.65,18436.85,101.4,613.65,559.6,1797.75,1032.5,527.25,2493.8,151.4,2130.3,348.1,481.7,714.15,87.1,191.85,193.9,1343.9,955.55,5755.35,515.35,16707.95,97.05,83.1,178.5,1727.85,780.75,184.6,22566.25,484.4,104.8,326.05,2042.2,560.95,988.2,3821.6,444.95,218.2
2020-06-25,344.0,1689.0,421.7,2820.45,6021.15,3005.35,559.0,370.25,3450.4,634.9,140.4,2330.449951,4006.6,18090.7,103.1,607.45,550.05,1777.8,1028.75,538.400024,2559.7,146.6,2173.15,351.0,475.15,700.5,85.05,202.1,193.55,1381.7,943.1,5762.3,507.25,16787.0,96.1,81.6,179.35,1717.9,786.25,185.25,22068.8,487.65,103.8,323.1,2016.1,554.15,977.6,3802.35,442.9,218.2
2020-06-26,343.2,1686.75,424.85,2867.6,5946.3,2903.5,560.4,393.65,3456.4,634.9,142.1,2350.75,3998.6,18473.4,105.15,616.15,562.4,1769.35,1056.45,541.900024,2540.45,151.05,2154.2,349.1,492.55,748.2,89.15,195.2,192.65,1340.1,962.2,5754.9,501.4,16677.5,97.0,84.15,179.2,1741.65,784.349976,184.6,22523.85,479.95,101.4,323.85,2118.85,560.85,966.2,3860.6,440.25,225.45
2020-06-29,342.65,1691.95,404.8,2859.5,5890.2,2857.95,567.1,383.35,3519.25,644.9,134.85,2316.600098,3973.85,18113.5,103.6,619.25,553.7,1741.15,1076.05,537.200012,2504.05,145.85,2182.95,343.1,480.0,731.75,87.1,197.25,190.7,1355.65,936.6,5678.7,507.45,16724.85,94.9,82.4,178.25,1723.15,786.799988,179.25,22341.95,482.0,99.45,320.85,2101.65,541.55,957.45,3807.0,431.9,219.7
2020-06-30,343.9,1687.45,406.65,2826.05,5845.15,2831.0,559.85,374.0,3603.8,640.25,132.85,2278.899902,3944.95,18334.3,102.15,619.7,556.85,1754.65,1065.85,549.0,2546.95,146.2,2180.0,351.45,474.8,735.95,85.35,194.65,189.35,1360.45,943.65,5838.3,510.7,17174.45,95.8,81.35,174.85,1704.1,806.450012,178.45,23051.05,472.95,98.25,326.7,2082.15,543.4,949.85,3893.55,425.2,219.65
2020-07-01,343.8,1688.0,433.25,2842.05,6169.35,2953.9,560.15,380.15,3545.95,627.1,133.85,2241.25,3911.45,18401.95,102.95,614.35,551.75,1835.15,1084.6,549.650024,2547.45,147.55,2170.4,364.05,492.45,731.9,85.65,202.9,191.45,1356.75,924.3,5803.1,498.95,16798.85,93.6,80.45,173.45,1737.6,805.25,184.8,22663.5,468.15,100.75,323.7,2092.05,545.9,948.2,3898.6,446.95,219.05
2020-07-02,346.8,1686.45,423.2,2879.35,6188.8,2964.25,558.45,383.5,3535.1,646.2,133.6,2196.649902,3920.55,18353.6,103.5,617.95,569.2,1889.45,1089.4,547.950012,2671.4,147.75,2151.75,362.85,494.8,756.6,88.35,205.85,194.45,1352.0,941.3,5948.45,529.7,16789.35,93.4,81.85,175.1,1760.35,814.049988,185.45,22762.85,473.0,101.55,334.9,2157.15,560.85,986.4,3914.95,442.45,224.2
2020-07-03,360.4,1695.65,428.45,2932.4,6149.4,2931.5,581.45,385.4,3538.35,638.8,135.25,2190.449951,3921.45,18983.5,104.9,628.15,579.15,1885.2,1073.95,572.150024,2738.25,146.4,2173.7,361.0,487.2,762.7,87.85,207.55,190.95,1353.8,944.25,5932.1,530.5,16695.6,94.5,82.4,177.6,1787.9,844.0499880000001,184.7,22872.65,476.85,103.45,329.9,2199.65,567.2,1003.5,3889.6,444.2,224.8
2020-07-06,359.45,1708.85,434.0,2897.1,6285.0,3108.8,576.6,390.2,3624.45,634.6,135.85,2161.100098,3892.0,19250.95,103.7,641.15,578.7,1868.7,1103.0,584.700012,2770.95,154.35,2161.6,361.85,495.9,764.0,87.95,199.8,193.75,1367.9,951.2,6123.6,570.55,16802.0,95.2,83.75,178.0,1851.8,863.5,188.05,23111.15,480.2,109.0,338.9,2263.2,581.55,1014.2,3930.9,456.6,222.65
2020-07-07,345.95,1745.75,447.35,2847.15,6589.6,3351.95,567.15,379.85,3678.45,636.55,132.85,2184.5,3823.5,19930.65,102.85,623.65,592.05,1886.75,1105.15,582.599976,2749.3,152.3,2154.15,376.05,526.3,794.15,86.15,194.25,190.85,1368.25,943.6,6226.75,560.0,16912.4,92.55,81.95,173.1,1823.45,868.650024,188.6,22824.1,479.25,109.05,330.3,2269.9,586.85,1016.25,3862.0,450.95,224.9
2020-07-08,340.6,1686.25,444.15,2852.45,6405.4,3208.05,561.3,378.15,3685.0,634.4,132.85,2163.5,3886.7,19391.7,102.7,608.5,574.9,1886.05,1110.35,581.950012,2719.2,155.0,2186.05,368.95,552.6,774.7,86.95,196.3,195.35,1352.75,941.25,6044.4,551.25,16802.05,91.0,81.3,169.75,1798.0,850.75,191.9,22439.8,482.5,105.35,334.2,2218.9,583.45,991.15,3786.65,444.0,223.1
2020-07-09,343.15,1717.25,453.75,2882.0,6569.2,3330.0,568.65,376.75,3673.6,639.05,130.4,2176.350098,3896.6,19483.25,105.55,616.65,588.25,1941.85,1124.95,585.200012,2691.45,164.8,2175.85,370.35,556.55,781.7,86.5,195.45,197.45,1368.15,944.95,6002.35,560.3,16759.1,91.2,80.2,171.55,1824.25,840.25,199.1,22803.6,481.95,106.95,344.5,2204.35,577.3,991.6,3843.45,442.55,221.6
2020-07-10,334.95,1703.5,439.6,2894.7,6483.8,3314.15,574.7,376.35,3726.65,638.9,131.2,2203.100098,3905.45,19447.85,102.4,611.45,582.25,1886.0,1105.1,592.5,2681.25,163.7,2223.8,360.35,539.25,781.85,86.15,194.35,193.3,1349.35,932.15,5955.65,554.85,16833.1,90.4,78.55,172.6,1878.05,860.2000119999999,195.6,22295.4,493.9,107.6,338.7,2222.35,569.0,961.85,3798.5,436.5,222.1
2020-07-13,332.2,1705.65,440.05,2900.0,6461.45,3234.6,586.8,379.95,3796.8,638.35,130.5,2235.149902,3899.55,19655.0,101.1,611.75,602.6,1845.55,1080.25,600.299988,2689.7,169.25,2265.25,353.6,539.65,797.05,87.4,197.55,198.4,1335.55,928.15,5988.85,555.85,16956.85,89.9,78.9,169.1,1935.0,862.9500119999999,192.7,22311.2,499.7,108.0,342.1,2220.0,600.05,966.35,3787.9,439.2,227.6
2020-07-14,320.4,1688.4,417.7,2899.5,6243.45,3190.95,589.35,373.75,3735.25,632.3,128.25,2218.149902,3983.15,18850.15,99.05,596.7,591.35,1791.6,1058.85,598.450012,2611.85,163.8,2234.75,345.55,510.8,783.25,86.4,195.9,194.05,1298.3,912.9,5771.75,545.2,16895.8,87.65,77.35,163.35,1917.0,859.75,186.05,22085.75,492.1,105.15,336.65,2171.95,598.3,973.8,3770.9,437.5,225.0
2020-07-15,315.15,1671.65,426.65,2942.05,6168.45,3149.25,563.6,369.6,3723.25,638.2,128.0,2225.300049,4036.45,18562.55,96.95,588.9,615.2,1789.9,1053.15,594.799988,2648.05,165.4,2275.15,345.8,503.55,830.95,85.65,198.7,194.9,1290.0,912.2,5801.3,550.15,16908.75,88.05,76.25,163.55,1844.0,855.849976,183.8,21843.25,495.1,103.2,339.3,2233.9,615.3,967.95,3820.65,437.55,262.75
2020-07-16,311.2,1693.2,434.0,2942.3,6264.9,3204.8,562.75,393.9,3854.75,674.5,126.15,2204.5,4152.15,18639.55,96.75,583.05,627.75,1787.8,1062.55,599.849976,2714.8,166.05,2287.85,344.65,518.6,911.0,84.25,193.85,201.15,1322.65,921.15,5875.35,570.9,17495.65,86.75,76.15,162.2,1843.4,865.2000119999999,186.25,21731.1,499.7,102.95,341.65,2234.75,599.4,961.35,3816.25,433.45,261.9
2020-07-17,313.0,1717.9,433.1,2995.0,6361.6,3301.3,566.75,443.8,3785.0,689.1,130.6,2263.399902,4118.75,18810.8,100.85,592.1,623.15,1805.85,1098.45,614.5,2764.05,162.15,2334.55,353.8,520.8,903.15,86.9,194.05,206.75,1327.45,925.55,5919.5,588.8,17229.95,88.3,80.35,163.3,1911.7,875.2000119999999,188.2,22269.95,503.6,106.4,350.95,2200.75,599.7,997.85,3862.85,436.45,261.35
2020-07-20,317.3,1751.6,434.0,3002.55,6620.15,3441.5,575.75,437.3,3982.65,674.35,133.0,2298.75,4092.1,19187.65,100.2,603.15,648.6,1806.05,1133.05,616.450012,2860.15,160.9,2330.95,363.0,528.75,934.3,88.3,192.7,206.8,1319.05,919.6,5867.5,594.0,17247.0,87.15,80.3,163.5,1919.9,854.4500119999999,190.75,22266.1,483.8,105.05,352.4,2207.9,622.85,1001.7,3865.1,453.65,270.8
2020-07-21,314.7,1724.25,446.2,3004.3,6384.35,3292.45,567.75,464.2,3880.4,662.3,133.1,2282.25,4033.55,20116.65,103.8,603.1,652.35,1883.65,1138.55,627.450012,2869.15,160.0,2318.0,378.8,523.5,936.75,93.45,192.25,209.95,1359.0,938.05,6130.85,588.3,17275.6,88.35,82.45,173.65,1971.55,888.349976,194.4,22440.75,477.25,108.45,359.15,2225.05,620.7,1015.15,3863.3,458.4,271.35
2020-07-22,312.0,1695.75,478.95,2985.4,6347.4,3253.0,569.15,450.6,3805.05,661.7,134.1,2261.75,4061.6,19890.55,101.95,601.8,650.15,1881.05,1126.35,609.650024,2768.0,159.9,2248.5,381.1,513.55,917.9,92.0,196.55,207.0,1342.35,920.9,6003.4,592.0,17151.85,90.35,82.6,179.65,2004.0,859.2000119999999,192.0,21979.45,474.3,105.15,350.05,2190.95,617.95,1057.7,3862.65,460.25,266.0
2020-07-23,313.9,1727.8,460.85,3032.1,6381.35,3297.8,567.2,457.55,3827.6,671.45,133.45,2397.449951,4130.0,20882.45,102.3,598.25,652.85,1875.8,1130.4,622.700012,2771.2,162.0,2211.35,392.25,513.9,907.95,94.3,200.7,209.35,1374.05,916.55,6065.95,603.35,17256.4,90.55,82.65,181.75,2057.8,877.7999880000001,198.25,21568.15,476.0,106.05,351.9,2171.2,632.45,1070.2,3837.9,462.75,266.6
2020-07-24,309.4,1712.05,445.6,2985.5,6270.3,3251.85,559.45,448.4,3818.45,666.05,131.6,2349.100098,4065.95,20800.35,99.55,582.7,679.95,1841.3,1119.1,622.400024,2740.7,156.2,2209.3,381.8,522.25,922.85,92.8,199.6,205.0,1350.0,904.4,6000.7,598.7,17251.85,89.4,81.0,182.0,2146.15,867.400024,191.95,21332.75,485.6,103.75,346.1,2157.4,652.6,1057.6,3782.5,454.15,270.55
2020-07-27,309.05,1778.15,431.55,3020.5,6173.2,3171.15,559.5,457.7,3777.35,652.9,129.95,2361.899902,4015.7,20537.7,97.5,570.8,701.1,1850.75,1079.5,633.450012,2743.6,158.2,2221.5,358.5,506.65,948.45,93.75,196.4,206.95,1322.6,903.8,6043.3,594.4,17350.25,87.65,80.8,180.9,2156.2,867.4500119999999,187.15,21113.85,475.5,101.7,352.85,2206.8,664.55,1042.1,3860.1,445.8,268.85
2020-07-28,318.6,1759.65,437.05,3119.35,6342.8,3239.6,564.6,461.5,3774.75,662.6,130.45,2341.550049,4051.35,21053.25,97.6,596.25,712.45,1897.35,1086.65,640.5,2841.25,164.7,2242.55,352.1,526.95,962.85,93.4,195.4,214.9,1384.05,913.5,6282.8,620.35,17095.4,88.55,79.9,181.9,2177.7,883.349976,189.45,21915.75,482.6,106.45,358.5,2309.75,684.35,1052.7,4136.35,448.95,275.45
2020-07-29,315.15,1740.15,440.9,3099.3,6328.6,3284.25,566.2,453.8,3794.7,681.25,131.2,2423.649902,4302.2,21400.95,98.8,616.3,694.4,1877.3,1064.6,637.75,2780.0,164.05,2231.3,351.05,550.5,954.15,92.6,196.7,217.55,1389.45,921.95,6185.15,604.85,16597.85,88.15,79.5,181.75,2096.65,881.099976,191.2,21743.65,493.0,105.75,373.75,2276.05,676.4,1040.45,4180.95,461.75,277.0
2020-07-30,312.5,1743.35,425.85,3048.95,6177.6,3218.3,552.7,419.1,3805.95,685.95,128.6,2562.350098,4516.6,21201.35,96.6,602.95,695.45,1810.65,1050.65,635.099976,2703.95,162.0,2195.6,344.95,519.85,961.45,88.55,193.35,214.35,1385.0,908.25,6265.4,598.35,16524.0,86.6,77.7,176.85,2108.85,913.5499880000001,186.55,21395.1,509.95,103.65,366.6,2279.5,674.75,1041.85,4155.55,464.6,284.1
2020-07-31,315.2,1715.5,431.65,3004.95,6205.9,3251.3,554.85,413.8,3823.6,720.15,129.25,2616.550049,4521.05,20638.7,96.65,633.05,705.2,1781.95,1032.8,627.099976,2676.5,163.1,2209.9,346.8,523.75,966.0,88.45,194.15,220.25,1365.75,913.45,6262.75,606.45,16522.2,87.0,78.3,178.3,2067.1,912.849976,191.45,21711.15,531.7,104.65,366.3,2281.4,681.65,1043.25,4117.3,478.15,280.95
2020-08-03,311.35,1705.5,417.35,2917.45,6103.15,3174.5,547.35,417.8,3776.2,710.4,128.4,2641.75,4527.45,20782.15,94.1,633.5,705.95,1739.8,1002.0,603.0,2631.3,161.35,2204.5,343.25,503.05,956.9,86.2,192.6,220.55,1308.55,915.9,6165.2,597.15,16524.8,85.6,75.9,178.55,2009.0,875.099976,192.25,21747.25,519.4,113.05,373.5,2254.15,673.6,1077.35,4045.55,452.15,281.55
2020-08-04,314.95,1713.95,429.15,2969.95,6162.0,3235.6,549.0,408.55,3817.6,713.85,128.75,2690.550049,4634.85,21015.65,93.15,624.65,692.65,1781.1,1041.65,614.150024,2706.1,162.35,2197.8,351.0,492.6,949.85,86.95,193.65,228.1,1323.95,924.25,6358.95,602.6,16580.0,85.6,76.1,178.25,2150.6,875.7999880000001,191.6,21593.75,528.95,111.45,372.25,2249.7,652.65,1075.2,4004.3,461.7,281.05
2020-08-05,327.1,1716.3,434.95,3009.0,6242.05,3262.15,558.95,410.45,3849.95,722.15,128.45,2667.75,4600.95,21958.75,93.3,633.45,688.4,1776.7,1027.55,605.0,2695.75,175.75,2194.55,352.2,492.75,944.7,86.6,192.8,235.15,1334.2,925.75,6526.25,614.25,16503.35,85.9,76.95,175.95,2126.45,860.900024,191.45,22103.9,528.85,115.4,395.8,2259.5,648.55,1105.45,4041.05,453.6,278.2
2020-08-06,323.8,1727.55,433.0,2991.8,6295.7,3345.2,555.3,409.55,3857.65,731.1,128.85,2738.050049,4583.05,21681.3,95.65,634.2,704.9,1783.75,1040.7,606.900024,2704.45,178.0,2220.45,358.75,494.9,970.85,87.2,195.35,239.5,1340.1,922.15,6555.75,609.65,16677.15,86.15,78.05,175.9,2134.1,875.400024,190.95,21722.85,532.25,116.8,400.45,2308.1,660.35,1120.15,4028.35,463.9,279.65
2020-08-07,326.65,1806.25,433.3,3001.7,6467.15,3464.3,560.8,419.75,3934.8,728.65,129.75,2784.850098,4573.5,21807.35,96.9,636.55,690.3,1777.7,1043.85,606.950012,2706.2,177.6,2210.55,357.95,509.0,950.9,86.4,196.05,240.2,1342.5,915.65,6679.0,600.45,16788.6,85.8,78.65,175.95,2146.45,868.599976,190.65,21910.1,525.95,119.1,404.05,2295.35,662.45,1091.05,4004.25,480.3,277.4
2020-08-10,331.3,1782.35,431.1,2993.8,6402.8,3442.95,558.85,415.15,3942.8,795.6,129.25,3117.800049,4690.9,21353.1,97.05,634.05,692.05,1798.95,1050.65,608.849976,2702.15,178.6,2206.75,363.55,509.35,951.35,87.1,198.85,245.2,1360.2,960.05,6608.9,628.9,16665.75,88.2,79.05,177.25,2119.85,865.75,193.8,22396.4,543.85,123.85,410.2,2282.8,681.85,1107.55,3968.35,494.3,277.4
2020-08-11,335.0,1789.55,448.0,3007.45,6440.35,3457.4,551.1,429.25,3879.55,778.0,130.1,3131.449951,4595.9,21442.65,97.3,624.25,683.8,1826.75,1066.65,608.75,2712.85,178.95,2210.65,367.35,522.0,948.45,87.05,203.05,253.75,1364.6,961.9,6649.2,629.55,16622.8,88.25,78.45,176.85,2133.8,860.599976,195.05,21551.6,541.05,122.3,416.45,2279.9,674.8,1066.25,3968.75,481.9,279.65
2020-08-12,341.2,1797.25,451.1,3023.0,6357.2,3418.25,547.7,421.8,3809.75,762.1,128.7,3117.0,4518.15,22116.65,98.05,626.15,717.1,1814.2,1063.7,608.75,2774.0,175.8,2195.1,366.85,520.65,954.95,85.85,204.2,256.8,1335.1,949.75,6730.3,634.95,16540.85,88.7,78.1,178.05,2127.6,856.900024,203.3,21378.9,532.15,125.35,414.5,2257.35,692.05,1056.35,3999.65,487.15,276.2
2020-08-13,347.65,1802.55,448.1,3017.95,6350.0,3419.65,535.35,421.15,3808.25,760.25,128.95,3125.5,4502.25,21672.95,97.4,631.85,724.6,1804.85,1059.05,599.75,2809.65,183.55,2198.65,368.05,518.75,951.2,86.85,201.45,258.6,1336.25,990.7,6731.65,631.45,16474.2,87.25,78.6,178.75,2122.05,861.5,201.9,21237.0,520.8,131.15,413.1,2254.45,697.05,1097.65,4047.3,489.15,277.0
2020-08-14,348.1,1802.55,435.85,2987.55,6246.7,3331.1,528.6,413.25,3801.35,771.8,131.85,3089.800049,4519.4,20144.15,95.95,628.95,709.1,1791.7,1034.45,587.75,2803.8,184.95,2173.9,361.4,507.2,953.6,84.8,196.4,265.35,1307.45,982.8,6588.2,614.45,16354.7,88.4,77.1,175.4,2113.8,839.2999880000001,196.5,21458.25,531.35,124.6,418.5,2242.15,695.9,1104.15,4010.1,485.65,276.5
2020-08-17,357.45,1836.7,438.15,3115.6,6269.1,3384.8,521.4,407.9,3868.65,771.65,136.0,3129.550049,4519.15,21134.7,97.65,625.35,718.85,1800.55,1032.75,589.099976,2927.2,192.55,2196.05,360.2,513.15,957.5,87.55,198.75,269.6,1327.55,1000.8,6768.4,623.6,16422.9,95.3,79.3,178.65,2091.35,842.349976,193.1,21512.75,528.35,123.55,425.05,2253.4,721.05,1123.85,4035.6,492.35,281.95
2020-08-18,357.45,1874.1,445.8,3104.8,6343.05,3419.9,526.3,402.3,3914.3,764.85,136.65,3150.850098,4520.4,21404.7,96.95,667.1,714.45,1820.7,1056.5,597.599976,2924.15,196.0,2214.35,369.55,521.6,967.55,87.0,198.55,277.15,1369.35,1004.55,6893.1,622.65,16554.6,95.05,80.65,177.75,2118.55,860.4500119999999,195.1,21914.3,526.0,125.6,434.5,2269.75,713.05,1145.55,4168.95,500.15,282.7
2020-08-19,356.65,1885.7,444.2,3059.8,6299.05,3409.95,535.85,403.7,3875.4,758.35,135.1,3159.600098,4489.25,21261.35,101.45,664.85,709.85,1827.95,1066.6,603.450012,2933.05,196.8,2193.6,374.45,522.15,959.3,88.0,198.45,278.55,1355.6,1009.1,6990.3,623.9,16345.75,94.65,79.55,177.35,2131.55,863.650024,197.05,22081.3,525.4,125.15,431.7,2256.6,726.7,1148.4,4199.85,499.4,279.75
2020-08-20,353.6,1874.9,434.95,3036.95,6289.45,3393.8,525.55,412.45,3868.1,762.7,138.5,3189.300049,4476.0,21371.35,101.5,665.6,710.1,1785.15,1059.0,595.049988,2956.05,199.0,2185.7,367.75,513.4,955.15,89.05,195.8,282.65,1338.35,995.75,6974.7,612.05,16211.95,101.1,82.15,181.2,2097.05,852.849976,194.75,22080.2,522.3,121.7,432.6,2252.85,726.4,1125.7,4144.25,491.9,274.2
2020-08-21,354.35,1958.0,440.45,3053.15,6282.4,3389.3,520.25,410.1,3882.75,760.75,139.5,3247.350098,4489.75,21702.4,101.75,677.35,705.9,1804.05,1085.65,598.099976,3033.45,196.25,2202.05,371.15,513.55,948.8,88.85,196.8,281.9,1339.4,994.15,6973.0,609.8,16561.95,105.95,81.05,189.1,2081.85,861.25,198.4,22317.75,532.35,120.9,428.85,2248.6,732.6,1138.1,4187.8,493.4,273.35
2020-08-24,349.0,1962.15,445.8,3039.35,6400.45,3492.05,526.9,409.75,3908.35,751.75,139.8,3240.199951,4472.55,2176.45,101.6,671.55,705.7,1829.85,1117.05,598.75,3015.05,193.3,2194.4,380.35,529.15,947.4,88.35,196.7,285.75,1387.25,991.35,7082.5,601.95,16478.8,105.4,81.25,185.25,2095.75,860.849976,201.45,22210.75,533.45,121.2,429.5,2248.1,722.5,1126.65,4189.6,497.4,272.7
2020-08-25,346.1,2000.6,451.8,3009.4,6502.6,3642.9,528.65,412.9,3896.85,747.75,140.45,3245.899902,4427.7,2217.25,99.7,673.75,701.6,1829.6,1119.7,599.799988,2969.75,191.3,2179.1,386.35,536.5,938.1,88.3,195.4,284.9,1400.1,980.4,7109.95,609.35,16288.2,103.8,80.5,184.75,2082.1,847.900024,207.95,21810.75,525.1,127.1,424.0,2242.65,738.6,1136.5,4172.35,492.1,269.95
2020-08-26,354.25,1971.4,463.35,3082.2,6564.4,3645.55,514.5,410.1,3829.25,748.0,141.95,3196.800049,4434.75,2248.85,99.85,667.2,712.8,1816.0,1118.45,592.049988,3160.75,193.5,2182.8,389.35,567.65,950.8,87.9,194.95,286.2,1436.7,968.95,7008.65,613.35,16190.05,102.8,81.4,185.35,2137.3,839.2000119999999,209.85,21710.65,525.15,137.9,425.0,2253.5,732.85,1134.2,4079.65,493.55,272.05
2020-08-27,350.55,1982.5,473.05,3043.0,6530.75,3632.5,511.15,412.95,3816.6,756.2,140.55,3268.449951,4437.0,2236.35,99.2,685.05,710.15,1864.1,1112.1,596.049988,3141.75,194.9,2171.25,392.2,605.85,947.05,87.2,194.25,289.3,1420.0,975.6,7098.0,636.75,16113.7,102.6,80.15,185.2,2110.6,841.25,215.65,21528.0,532.25,144.25,426.85,2248.4,735.6,1137.65,4047.15,496.75,272.35
2020-08-28,360.05,1958.1,509.2,3014.15,6545.55,3670.8,523.45,415.05,3793.85,748.6,139.05,3272.850098,4374.3,2213.6,99.1,701.15,706.45,1883.25,1114.5,589.349976,3059.3,193.8,2151.95,409.7,665.65,935.25,87.8,195.55,280.7,1467.1,981.85,7104.1,631.4,16101.25,101.55,80.35,182.3,2116.15,851.5499880000001,224.85,21329.55,555.75,142.8,424.2,2238.55,752.35,1134.1,4062.55,519.25,272.05
2020-08-31,355.75,1899.1,496.75,2967.0,6190.35,3487.8,513.1,407.8,3726.05,713.55,134.35,3122.800049,4264.7,2092.0,95.65,674.85,694.4,1832.6,1115.85,574.799988,3006.05,185.25,2117.35,394.6,630.2,928.6,85.8,191.1,269.8,1401.35,944.95,6839.95,606.9,15949.55,96.4,81.95,178.95,2080.7,827.75,212.0,20283.0,520.25,143.2,413.0,2257.25,741.0,1100.5,3903.85,505.95,271.3
2020-09-01,348.8,1979.3,485.7,2958.4,6359.6,3643.85,546.25,407.25,3771.0,736.55,133.45,3231.100098,4351.95,2131.1,96.4,684.55,689.6,1851.2,1127.3,579.299988,2995.6,194.05,2161.65,390.95,627.45,914.15,84.65,190.2,286.8,1430.65,955.2,6905.65,607.55,16196.9,99.8,79.35,180.4,2087.25,835.900024,218.1,20466.6,521.45,143.8,428.65,2246.35,727.85,1120.05,3912.65,505.05,271.6
2020-09-02,359.9,1943.95,484.4,2880.55,6365.05,3668.65,550.55,413.95,3799.2,738.25,136.3,3330.699951,4352.75,2169.85,97.3,678.45,701.95,1827.2,1134.15,580.849976,2943.55,196.2,2141.65,392.4,640.55,924.0,85.3,191.35,293.0,1423.5,955.55,6920.75,642.75,15992.55,98.95,80.3,181.2,2128.2,850.2999880000001,216.25,20563.6,514.5,150.3,438.65,2265.15,735.2,1121.3,3941.7,500.85,273.7
2020-09-03,366.0,1978.0,474.95,2896.4,6355.55,3619.7,538.0,413.4,3746.85,738.6,135.7,3282.5,4433.15,2231.15,98.1,724.75,706.75,1808.75,1130.9,582.200012,2941.4,192.0,2139.15,382.75,631.85,935.55,85.1,191.6,293.4,1396.7,961.15,7072.6,644.65,16393.75,97.7,79.05,178.5,2112.1,852.2999880000001,213.15,20429.0,523.45,151.85,438.1,2299.5,759.55,1185.3,3949.0,521.85,282.85
2020-09-04,353.0,1956.35,455.2,2883.2,6277.2,3596.8,523.15,403.35,3705.85,724.6,132.45,3223.149902,4322.5,2180.85,98.05,706.5,700.8,1769.7,1119.3,574.650024,2915.2,188.3,2124.65,372.55,616.15,919.15,83.9,186.7,282.35,1380.05,942.5,7190.1,632.0,16232.6,94.7,77.9,175.05,2077.25,834.549988,206.6,20025.3,512.45,147.8,421.3,2288.8,748.2,1159.25,3916.1,508.45,276.0
